region	tags	indicator	Программы бакалавриата / Всего (сумма гр. 4-7) / 3	Программы бакалавриата / В том числе обучаются / за счет бюджетных ассигнований / федераль-ного бюджета / 4	Программы бакалавриата / В том числе обучаются / за счет бюджетных ассигнований / бюджета субъекта Российской Федерации / 5	Программы бакалавриата / В том числе обучаются / за счет бюджетных ассигнований / местного бюджета / 6	Программы бакалавриата / В том числе обучаются / по договорам об оказании платных образова-тельных услуг / 7	Программы бакалавриата / Из гр. 3 - лица с ОВЗ, инвалиды, дети-инвалиды / 8	Программы специалитета / Всего (сумма гр. 10-13) / 9	Программы специалитета / В том числе обучаются / за счет бюджетных ассигнований / федераль-ного бюджета / 10	Программы специалитета / В том числе обучаются / за счет бюджетных ассигнований / бюджета субъекта Российской Федерации / 11	Программы специалитета / В том числе обучаются / за счет бюджетных ассигнований / местного бюджета / 12	Программы специалитета / В том числе обучаются / по договорам об оказании платных образова-тельных услуг / 13	Программы специалитета / Из гр. 9 - лица с ОВЗ, инвалиды, дети-инвалиды / 14	Программы магистратуры / Всего (сумма гр. 16-19) / 15	Программы магистратуры / В том числе обучаются / за счет бюджетных ассигнований / федераль-ного бюджета / 16	Программы магистратуры / В том числе обучаются / за счет бюджетных ассигнований / бюджета субъекта Российской Федерации / 17	Программы магистратуры / В том числе обучаются / за счет бюджетных ассигнований / местного бюджета / 18	Программы магистратуры / В том числе обучаются / по договорам об оказании платных образова-тельных услуг / 19	Программы магистратуры / Из гр. 15 -лица с ОВЗ, инвалиды, дети-инвалиды / 20
Вологодская область	Государственные, Муниципальные; заочная	Выбыло студентов - всего (сумма строк 07-11, 13-15) / 06	854.0	215.0	0.0	0.0	639.0	5.0	49.0	2.0	0.0	0.0	47.0	0.0	60.0	23.0	0.0	0.0	37.0	0.0
Вологодская область	Государственные, Муниципальные; заочная	Прибыло студентов - всего (сумма строк 02-05) / 01	403.0	113.0	0.0	0.0	290.0	3.0	42.0	1.0	0.0	0.0	41.0	0.0	18.0	8.0	0.0	0.0	10.0	0.0
Вологодская область	Государственные, Муниципальные; заочная	Численность студентов на начало предыдущего учебного года (на 1 октября) / 16	6821.0	2781.0	0.0	0.0	4040.0	28.0	403.0	36.0	0.0	0.0	367.0	1.0	586.0	208.0	0.0	0.0	378.0	1.0
Вологодская область	Государственные, Муниципальные; заочная	возвратились из числа ранее отчисленных / 04	264.0	53.0	0.0	0.0	211.0	2.0	16.0	0.0	0.0	0.0	16.0	0.0	14.0	4.0	0.0	0.0	10.0	0.0
Вологодская область	Государственные, Муниципальные; заочная	выбыло по другим причинам / 15	63.0	14.0	0.0	0.0	49.0	0.0	19.0	1.0	0.0	0.0	18.0	0.0	10.0	2.0	0.0	0.0	8.0	0.0
Вологодская область	Государственные, Муниципальные; заочная	добровольно оставили образовательную организацию  (бросили учебу) / 10	333.0	118.0	0.0	0.0	215.0	4.0	11.0	1.0	0.0	0.0	10.0	0.0	24.0	13.0	0.0	0.0	11.0	0.0
Вологодская область	Государственные, Муниципальные; заочная	из них не прошли итоговую аттестацию / 12	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Вологодская область	Государственные, Муниципальные; заочная	из них: переведено на другие формы обучения данной  образовательной организации на программы того же уровня / 07	69.0	1.0	0.0	0.0	68.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0
Вологодская область	Государственные, Муниципальные; заочная	из них: переведено с других форм обучения данной  образовательной организации с программ того же уровня / 02	49.0	21.0	0.0	0.0	28.0	1.0	6.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Вологодская область	Государственные, Муниципальные; заочная	отчислено в виде меры дисциплинарного взыскания / 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Вологодская область	Государственные, Муниципальные; заочная	отчислено из-за просрочки оплаты обучения / 14	204.0	0.0	0.0	0.0	204.0	0.0	12.0	0.0	0.0	0.0	12.0	0.0	9.0	0.0	0.0	0.0	9.0	0.0
Вологодская область	Государственные, Муниципальные; заочная	отчислено:  по неуспеваемости / 11	156.0	72.0	0.0	0.0	84.0	0.0	6.0	0.0	0.0	0.0	6.0	0.0	14.0	6.0	0.0	0.0	8.0	0.0
Вологодская область	Государственные, Муниципальные; заочная	переведено в другие образовательные организации  высшего образования на программы того же уровня / 08	29.0	10.0	0.0	0.0	19.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
Вологодская область	Государственные, Муниципальные; заочная	переведено из других образовательных организаций  высшего образования с программ того же уровня / 03	19.0	4.0	0.0	0.0	15.0	0.0	10.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Вологодская область	Государственные, Муниципальные; заочная	по болезни / 09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Вологодская область	Государственные, Муниципальные; заочная	прибыло по другим причинам / 05	71.0	35.0	0.0	0.0	36.0	0.0	10.0	1.0	0.0	0.0	9.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0
Вологодская область	Государственные, Муниципальные; очная	Выбыло студентов - всего (сумма строк 07-11, 13-15) / 06	879.0	655.0	0.0	0.0	224.0	11.0	104.0	75.0	0.0	0.0	29.0	0.0	136.0	112.0	0.0	0.0	24.0	0.0
Вологодская область	Государственные, Муниципальные; очная	Прибыло студентов - всего (сумма строк 02-05) / 01	275.0	122.0	0.0	0.0	153.0	3.0	40.0	22.0	0.0	0.0	18.0	0.0	19.0	16.0	0.0	0.0	3.0	0.0
Вологодская область	Государственные, Муниципальные; очная	Численность студентов на начало предыдущего учебного года (на 1 октября) / 16	8059.0	6849.0	5.0	0.0	1205.0	68.0	872.0	580.0	0.0	0.0	292.0	6.0	731.0	637.0	0.0	0.0	94.0	1.0
Вологодская область	Государственные, Муниципальные; очная	возвратились из числа ранее отчисленных / 04	95.0	44.0	0.0	0.0	51.0	1.0	9.0	6.0	0.0	0.0	3.0	0.0	16.0	16.0	0.0	0.0	0.0	0.0
Вологодская область	Государственные, Муниципальные; очная	выбыло по другим причинам / 15	100.0	57.0	0.0	0.0	43.0	1.0	14.0	11.0	0.0	0.0	3.0	0.0	20.0	14.0	0.0	0.0	6.0	0.0
Вологодская область	Государственные, Муниципальные; очная	добровольно оставили образовательную организацию  (бросили учебу) / 10	411.0	347.0	0.0	0.0	64.0	7.0	44.0	34.0	0.0	0.0	10.0	0.0	67.0	56.0	0.0	0.0	11.0	0.0
Вологодская область	Государственные, Муниципальные; очная	из них не прошли итоговую аттестацию / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Вологодская область	Государственные, Муниципальные; очная	из них: переведено на другие формы обучения данной  образовательной организации на программы того же уровня / 07	91.0	53.0	0.0	0.0	38.0	0.0	8.0	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Вологодская область	Государственные, Муниципальные; очная	из них: переведено с других форм обучения данной  образовательной организации с программ того же уровня / 02	78.0	1.0	0.0	0.0	77.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0
Вологодская область	Государственные, Муниципальные; очная	отчислено в виде меры дисциплинарного взыскания / 13	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Вологодская область	Государственные, Муниципальные; очная	отчислено из-за просрочки оплаты обучения / 14	33.0	0.0	0.0	0.0	33.0	0.0	6.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0
Вологодская область	Государственные, Муниципальные; очная	отчислено:  по неуспеваемости / 11	184.0	156.0	0.0	0.0	28.0	2.0	18.0	15.0	0.0	0.0	3.0	0.0	47.0	42.0	0.0	0.0	5.0	0.0
Вологодская область	Государственные, Муниципальные; очная	переведено в другие образовательные организации  высшего образования на программы того же уровня / 08	60.0	42.0	0.0	0.0	18.0	1.0	13.0	8.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Вологодская область	Государственные, Муниципальные; очная	переведено из других образовательных организаций  высшего образования с программ того же уровня / 03	60.0	45.0	0.0	0.0	15.0	0.0	6.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Вологодская область	Государственные, Муниципальные; очная	по болезни / 09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Вологодская область	Государственные, Муниципальные; очная	прибыло по другим причинам / 05	42.0	32.0	0.0	0.0	10.0	0.0	25.0	11.0	0.0	0.0	14.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
Вологодская область	Государственные, Муниципальные; очно-заочная	Выбыло студентов - всего (сумма строк 07-11, 13-15) / 06	106.0	10.0	0.0	0.0	96.0	0.0	3.0	3.0	0.0	0.0	0.0	1.0	23.0	6.0	0.0	0.0	17.0	0.0
Вологодская область	Государственные, Муниципальные; очно-заочная	Прибыло студентов - всего (сумма строк 02-05) / 01	40.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Вологодская область	Государственные, Муниципальные; очно-заочная	Численность студентов на начало предыдущего учебного года (на 1 октября) / 16	465.0	57.0	0.0	0.0	408.0	0.0	145.0	110.0	0.0	0.0	35.0	2.0	111.0	22.0	0.0	0.0	89.0	0.0
Вологодская область	Государственные, Муниципальные; очно-заочная	возвратились из числа ранее отчисленных / 04	11.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Вологодская область	Государственные, Муниципальные; очно-заочная	выбыло по другим причинам / 15	22.0	2.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
Вологодская область	Государственные, Муниципальные; очно-заочная	добровольно оставили образовательную организацию  (бросили учебу) / 10	24.0	5.0	0.0	0.0	19.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	15.0	5.0	0.0	0.0	10.0	0.0
Вологодская область	Государственные, Муниципальные; очно-заочная	из них не прошли итоговую аттестацию / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Вологодская область	Государственные, Муниципальные; очно-заочная	из них: переведено на другие формы обучения данной  образовательной организации на программы того же уровня / 07	33.0	1.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Вологодская область	Государственные, Муниципальные; очно-заочная	из них: переведено с других форм обучения данной  образовательной организации с программ того же уровня / 02	23.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Вологодская область	Государственные, Муниципальные; очно-заочная	отчислено в виде меры дисциплинарного взыскания / 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Вологодская область	Государственные, Муниципальные; очно-заочная	отчислено из-за просрочки оплаты обучения / 14	6.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0
Вологодская область	Государственные, Муниципальные; очно-заочная	отчислено:  по неуспеваемости / 11	17.0	2.0	0.0	0.0	15.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	3.0	0.0
Вологодская область	Государственные, Муниципальные; очно-заочная	переведено в другие образовательные организации  высшего образования на программы того же уровня / 08	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Вологодская область	Государственные, Муниципальные; очно-заочная	переведено из других образовательных организаций  высшего образования с программ того же уровня / 03	6.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
