region	tags	indicator	Программы бакалавриата / Обучение за счет бюджетных ассигнований федерального бюджета, бюджета субъекта Российской Федерации, местного бюджета / подано заявлений / 3	Программы бакалавриата / Обучение за счет бюджетных ассигнований федерального бюджета, бюджета субъекта Российской Федерации, местного бюджета / принято / 4	Программы бакалавриата / Обучение за счет бюджетных ассигнований федерального бюджета, бюджета субъекта Российской Федерации, местного бюджета / из них лиц, имеющих преимущест-венное право зачисления / 5	Программы бакалавриата / Обучение по договорам об оказании платных образовательных услуг / подано заявлений / 6	Программы бакалавриата / Обучение по договорам об оказании платных образовательных услуг / принято / 7	Программы бакалавриата / Обучение по договорам об оказании платных образовательных услуг / из них лиц, имеющих преимущест-венное право зачисления / 8	Программы специалитета / Обучение за счет бюджетных ассигнований федерального бюджета, бюджета субъекта Российской Федерации, местного бюджета / подано заявлений / 9	Программы специалитета / Обучение за счет бюджетных ассигнований федерального бюджета, бюджета субъекта Российской Федерации, местного бюджета / принято / 10	Программы специалитета / Обучение за счет бюджетных ассигнований федерального бюджета, бюджета субъекта Российской Федерации, местного бюджета / из них лиц, имеющих преимущест-венное право зачисления / 11	Программы специалитета / Обучение по договорам об оказании платных образовательных услуг / подано заявлений / 12	Программы специалитета / Обучение по договорам об оказании платных образовательных услуг / принято / 13	Программы специалитета / Обучение по договорам об оказании платных образовательных услуг / из них лиц, имеющих преимущест-венное право зачисления / 14
Волгоградская область	очная; Частные	Первое высшее образование (сумма строк 03 - 05; сумма строк 06, 08, 13, 14) / 02	0.0	0.0	0.0	171.0	129.0	0.0	0.0	0.0	0.0	62.0	49.0	0.0
Волгоградская область	очная; Частные	в том числе поступали на основании:  исключительно результатов ЕГЭ / 03	0.0	0.0	0.0	46.0	23.0	0.0	0.0	0.0	0.0	41.0	33.0	0.0
Волгоградская область	очная; Частные	"ветераны боевых действий из числа лиц, указанных в подпунктах  1 - 4 пункта 1 статьи 3 Федерального закона от 12 января 1995 года № 5-ФЗ ""О ветеранах"" / 12"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Волгоградская область	очная; Частные	дети-инвалиды, инвалиды I и II групп, инвалиды с детства,  инвалиды вследствие военной травмы или заболевания,  полученных в период прохождения военной службы / 11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Волгоградская область	очная; Частные	из них (из строки 06) победители и призеры заключительного этапа  всероссийских олимпиад школьников / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Волгоградская область	очная; Частные	из них (из строки 08): дети-сироты и дети, оставшиеся без попечения родителей / 09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Волгоградская область	очная; Частные	из них (из строки 14) выпускники подготовительных  курсов при данной образовательной организации  высшего образования / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Волгоградская область	очная; Частные	из строки 02 в том числе по условиям поступления:  прием без вступительных испытаний / 06	0.0	0.0	0.0	31.0	19.0	0.0	0.0	0.0	0.0	40.0	33.0	0.0
Волгоградская область	очная; Частные	лица из числа детей-сирот и детей, оставшихся без попечения  родителей / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Волгоградская область	очная; Частные	на места в пределах квоты приема лиц, имеющих особое право / 08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Волгоградская область	очная; Частные	на места в рамках квоты приема на целевое обучение / 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Волгоградская область	очная; Частные	на места по общему конкурсу / 14	0.0	0.0	0.0	140.0	110.0	0.0	0.0	0.0	0.0	22.0	16.0	0.0
Волгоградская область	очная; Частные	по результатам вступительных испытаний, проводимых  образовательной организацией высшего образования самостоятельно / 05	0.0	0.0	0.0	87.0	77.0	0.0	0.0	0.0	0.0	21.0	16.0	0.0
Волгоградская область	очная; Частные	результатов ЕГЭ и дополнительных вступительных испытаний / 04	0.0	0.0	0.0	38.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Волгоградская область	очно-заочная; Частные	Всего (сумма строк 02, 16) / 01	0.0	0.0	0.0	549.0	451.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Волгоградская область	очно-заочная; Частные	Второе высшее образование / 16	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Волгоградская область	очно-заочная; Частные	Первое высшее образование (сумма строк 03 - 05; сумма строк 06, 08, 13, 14) / 02	0.0	0.0	0.0	547.0	449.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Волгоградская область	очно-заочная; Частные	в том числе поступали на основании:  исключительно результатов ЕГЭ / 03	0.0	0.0	0.0	21.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Волгоградская область	очно-заочная; Частные	"ветераны боевых действий из числа лиц, указанных в подпунктах  1 - 4 пункта 1 статьи 3 Федерального закона от 12 января 1995 года № 5-ФЗ ""О ветеранах"" / 12"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Волгоградская область	очно-заочная; Частные	дети-инвалиды, инвалиды I и II групп, инвалиды с детства,  инвалиды вследствие военной травмы или заболевания,  полученных в период прохождения военной службы / 11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Волгоградская область	очно-заочная; Частные	из них (из строки 06) победители и призеры заключительного этапа  всероссийских олимпиад школьников / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Волгоградская область	очно-заочная; Частные	из них (из строки 08): дети-сироты и дети, оставшиеся без попечения родителей / 09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Волгоградская область	очно-заочная; Частные	из них (из строки 14) выпускники подготовительных  курсов при данной образовательной организации  высшего образования / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Волгоградская область	очно-заочная; Частные	из строки 02 в том числе по условиям поступления:  прием без вступительных испытаний / 06	0.0	0.0	0.0	147.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Волгоградская область	очно-заочная; Частные	лица из числа детей-сирот и детей, оставшихся без попечения  родителей / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Волгоградская область	очно-заочная; Частные	на места в пределах квоты приема лиц, имеющих особое право / 08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Волгоградская область	очно-заочная; Частные	на места в рамках квоты приема на целевое обучение / 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Волгоградская область	очно-заочная; Частные	на места по общему конкурсу / 14	0.0	0.0	0.0	400.0	339.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
