region	tags	indicator	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > Выпуск > 23.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > Принято > 17.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > Числен-ность студентов > 19.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > из них > женщины > 20.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > из них > осваивают программу среднего общего образования > всего > 21.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > из них > осваивают программу среднего общего образования > из них женщины > 22.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > из них женщины > 18.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > из них женщины > 24.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > Выпуск > 29.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > Принято > 25.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > Числен-ность студентов > 27.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > из них женщины > 26.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > из них женщины > 28.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > из них женщины > 30.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > Выпуск > 9.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > Принято > 3.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > Числен-ность студентов > 5.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > из них > женщины > 6.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > из них > осваивают программу среднего общего образования > всего > 7.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > из них > осваивают программу среднего общего образования > из них женщины > 8.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > из них женщины > 10.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > из них женщины > 4.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > Выпуск > 15.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > Принято > 11.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > Числен-ность студентов > 13.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > из них женщины > 12.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > из них женщины > 14.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > из них женщины > 16.0
Калужская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    14 лет / 4.0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Калужская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    15 лет / 5.0	0	53	61	20	51	17	17	0	0	0	0	0	0	0	0	377	388	195	297	144	0	191	0	0	0	0	0	0
Калужская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    16 лет / 6.0	0	539	566	173	426	148	182	0	0	0	0	0	0	0	0	2861	3227	1596	2328	1079	0	1391	0	0	0	0	0	0
Калужская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    17 лет / 7.0	2	210	666	183	428	116	46	0	0	0	0	0	0	0	4	829	3882	1817	1864	730	3	385	0	75	74	57	47	0
Калужская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    18 лет / 8.0	92	105	568	178	340	87	21	14	0	0	0	0	0	0	157	266	3462	1435	1748	601	87	122	8	282	352	138	168	8
Калужская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    19 лет / 9.0	299	23	294	120	150	50	6	87	0	0	0	0	0	0	914	58	2679	1064	1314	396	445	37	34	52	340	34	153	13
Калужская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    20 лет / 10.0	182	12	109	38	59	17	5	36	0	0	0	0	0	0	1067	19	898	383	253	97	559	15	148	14	308	5	154	63
Калужская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    21 лет / 11.0	70	13	32	17	20	12	4	19	0	0	0	0	0	0	623	9	241	105	70	30	203	4	108	4	147	2	106	62
Калужская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    22 лет / 12.0	18	2	16	7	7	2	1	8	0	0	0	0	0	0	152	3	60	31	15	9	48	2	66	3	48	3	31	47
Калужская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    23 лет / 13.0	6	2	11	7	4	3	1	4	0	0	0	0	0	0	32	6	38	22	20	13	11	5	27	2	18	2	9	12
Калужская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    24 лет / 14.0	10	2	5	3	3	1	0	8	0	0	0	0	0	0	12	1	17	12	7	4	6	0	8	0	4	0	4	4
Калужская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    25 лет / 15.0	2	3	4	2	2	1	0	1	0	0	0	0	0	0	10	3	19	10	8	2	5	0	1	0	3	0	1	0
Калужская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    26 лет / 16.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	12	7	3	1	0	0	2	2	4	1	2	2
Калужская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    27 лет / 17.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	1	3	1	1	0	1	1	6	1	5	0
Калужская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    28 лет / 18.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	2	1	0	1	1	0	1	0	1	1
Калужская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    29 лет / 19.0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	1	0	1	1	4	0	1	0
Калужская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    30-34 лет / 20.0	4	5	14	6	3	2	0	2	0	0	0	0	0	0	7	3	21	9	9	5	5	2	3	6	15	4	9	0
Калужская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    35-39 лет / 21.0	5	4	7	2	0	0	0	5	0	0	0	0	0	0	6	7	23	11	10	5	3	1	7	5	12	4	9	3
Калужская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    40 лет и старше / 22.0	2	12	30	15	6	6	1	2	0	0	0	0	0	0	4	3	22	7	7	2	1	0	8	4	10	4	9	3
Калужская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"    в том числе в возрасте (число полных лет
    на 1 января): в возрасте моложе 13 лет / 2.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0
Калужская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Всего / 1.0	693	988	2386	771	1500	462	284	186	0	0	0	0	0	0	2994	4447	15000	6706	7958	3120	1378	2156	423	451	1369	255	709	218
Калужская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    13 лет / 3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Калужская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    14 лет / 4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Калужская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    15 лет / 5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Калужская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    16 лет / 6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Калужская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    17 лет / 7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	2	0
Калужская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    18 лет / 8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	21	14	15	0
Калужская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    19 лет / 9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	24	7	15	0
Калужская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    20 лет / 10.0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	8	40	6	26	1
Калужская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    21 лет / 11.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	32	4	22	1
Калужская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    22 лет / 12.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	5	20	4	10	13
Калужская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    23 лет / 13.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	13	4	8	3
Калужская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    24 лет / 14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	11	2	6	3
Калужская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    25 лет / 15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	11	2	7	3
Калужская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    26 лет / 16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	10	3	7	3
Калужская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    27 лет / 17.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	6	1	3	3
Калужская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    28 лет / 18.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	10	2	8	1
Калужская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    29 лет / 19.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	25	3	23	8
Калужская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    30-34 лет / 20.0	0	0	0	0	0	0	0	0	2	0	5	0	0	2	0	0	0	0	0	0	0	0	21	33	87	28	75	19
Калужская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    35-39 лет / 21.0	0	0	0	0	0	0	0	0	4	0	6	0	0	4	0	0	0	0	0	0	0	0	14	27	81	24	72	13
Калужская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    40 лет и старше / 22.0	0	0	0	0	0	0	0	0	18	0	4	0	0	18	0	0	0	0	0	0	0	0	18	49	112	47	106	18
Калужская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"    в том числе в возрасте (число полных лет
    на 1 января): в возрасте моложе 13 лет / 2.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Калужская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Всего / 1.0	0	0	0	0	0	0	0	0	24	0	17	0	0	24	0	0	0	0	0	0	0	0	104	181	506	153	405	89
Калужская область	Частные; Заочная	    13 лет / 3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Калужская область	Частные; Заочная	    14 лет / 4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Калужская область	Частные; Заочная	    15 лет / 5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
Калужская область	Частные; Заочная	    16 лет / 6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	6	4	3	0	2	0	0	0	0	0	0
Калужская область	Частные; Заочная	    17 лет / 7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	20	17	6	6	0	6	0	3	3	3	3	0
Калужская область	Частные; Заочная	    18 лет / 8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	10	1	0	0	0	0	8	10	7	9	0
Калужская область	Частные; Заочная	    19 лет / 9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	28	23	0	0	1	0	0	9	21	7	12	0
Калужская область	Частные; Заочная	    20 лет / 10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	23	1	1	0	1	7	4	32	3	22	6
Калужская область	Частные; Заочная	    21 лет / 11.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	7	0	0	3	0	13	10	28	1	14	11
Калужская область	Частные; Заочная	    22 лет / 12.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	13	10	1	1	5	1	2	4	16	2	8	1
Калужская область	Частные; Заочная	    23 лет / 13.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	4	3	1	1	2	1	6	11	25	6	18	3
Калужская область	Частные; Заочная	    24 лет / 14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	3	3	3	3	3	3	1	9	18	1	10	0
Калужская область	Частные; Заочная	    25 лет / 15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	4	1	1	0	1	1	0	14	0	9	0
Калужская область	Частные; Заочная	    26 лет / 16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	5	1	9	1	3	2
Калужская область	Частные; Заочная	    27 лет / 17.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	3	1
Калужская область	Частные; Заочная	    28 лет / 18.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	2	0
Калужская область	Частные; Заочная	    29 лет / 19.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	1	1	2	1	1	3	9	1	4	1
Калужская область	Частные; Заочная	    30-34 лет / 20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	14	10	11	2	2	5
Калужская область	Частные; Заочная	    35-39 лет / 21.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	3	3	3	1	3	6	8	13	5	9	4
Калужская область	Частные; Заочная	    40 лет и старше / 22.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	7	10	5	6	5
Калужская область	Частные; Заочная	"    в том числе в возрасте (число полных лет
    на 1 января): в возрасте моложе 13 лет / 2.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Калужская область	Частные; Заочная	Всего / 1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	22	143	116	23	20	17	19	69	88	228	44	134	39
Калужская область	Частные; Очная	    13 лет / 3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Калужская область	Частные; Очная	    14 лет / 4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Калужская область	Частные; Очная	    15 лет / 5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	67	49	62	46	0	51	0	0	0	0	0	0
Калужская область	Частные; Очная	    16 лет / 6.0	0	13	14	4	0	0	4	0	0	0	0	0	0	0	0	292	401	266	173	113	0	187	0	1	1	0	0	0
Калужская область	Частные; Очная	    17 лет / 7.0	0	5	20	2	0	0	0	0	0	4	4	1	1	0	0	124	424	248	38	22	0	57	0	17	16	10	9	0
Калужская область	Частные; Очная	    18 лет / 8.0	0	2	23	2	0	0	0	0	0	2	2	1	1	0	32	33	449	260	23	17	25	16	0	52	55	31	34	0
