region	tags	indicator	"В том числе (из гр. 4)
по уровням подготовки  > базовый > 6.0"	"В том числе (из гр. 4)
по уровням подготовки  > углубленный > 7.0"	Выпуск ожидаемый с 01.10. прошлого года по 30.09. текущего года > всего > 9.0	Выпуск ожидаемый с 01.10. прошлого года по 30.09. текущего года > из них лица с ОВЗ, инвалиды, дети-инвалиды > 10.0	Выпуск фактический с 01.10. прошлого года по 30.09. текущего года > всего > 4.0	Выпуск фактический с 01.10. прошлого года по 30.09. текущего года > из них лица с ОВЗ, инвалиды, дети-инвалиды > 5.0	Из общего выпуска (из гр. 4) -женщины > 8.0
Свердловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Программы на базе среднего общего образования - всего / 2.0 / 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Свердловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Социально-культурная деятельность (по видам) / 2.0 / 51.02.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Свердловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Экономика и бухгалтерский учет (по отраслям) / 1.0 / 38.02.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Свердловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Экономика и бухгалтерский учет (по отраслям) / 2.0 / 38.02.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Свердловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Банковское дело / 1.0 / 38.02.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Свердловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Вокальное искусство / 1.0 / 53.02.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Свердловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Вокальное искусство / 2.0 / 53.02.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Свердловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Всего по программам подготовки специалистов среднего звена (сумма строк 01, 02) / 3.0 / 0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0
Свердловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Гостиничное дело / 1.0 / 43.02.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Свердловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Декоративно-прикладное искусство и народные промыслы (по видам) / 1.0 / 54.02.02	0.0	0.0	36.0	0.0	0.0	0.0	0.0
Свердловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Декоративно-прикладное искусство и народные промыслы (по видам) / 2.0 / 54.02.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Свердловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Дизайн (по отраслям) / 1.0 / 54.02.01	0.0	0.0	24.0	0.0	0.0	0.0	0.0
Свердловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Дизайн (по отраслям) / 2.0 / 54.02.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Свердловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Дошкольное образование / 1.0 / 44.02.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Свердловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Дошкольное образование / 2.0 / 44.02.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Свердловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Изобразительное искусство и черчение / 1.0 / 54.02.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
