region	tags	indicator	В том числе из числа студентов, обучающихся (обучавшихся): > за счет бюджетных ассигнований > бюджета субъекта Российской Федерации > 7.0	В том числе из числа студентов, обучающихся (обучавшихся): > за счет бюджетных ассигнований > местного бюджета > 8.0	В том числе из числа студентов, обучающихся (обучавшихся): > за счет бюджетных ассигнований > федерального бюджета > 6.0	В том числе из числа студентов, обучающихся (обучавшихся): > по договорам об оказании платных образовательных услуг за счет средств > иных физических лиц > 10.0	В том числе из числа студентов, обучающихся (обучавшихся): > по договорам об оказании платных образовательных услуг за счет средств > лиц, зачисляемых на обучение (родителей (законных представителей)) несовершеннолетних обучающихся > 9.0	В том числе из числа студентов, обучающихся (обучавшихся): > по договорам об оказании платных образовательных услуг за счет средств > юридических лиц > 11.0	Всего обучено за период с 01.10. прошлого года по 30.09. текущего года (сумма гр. 6–11) > 5.0	Из общей численности обученных (из гр. 5) > дети-инвалиды (кроме учтенных в графе 16) > 18.0	Из общей численности обученных (из гр. 5) > женщины > 12.0	Из общей численности обученных (из гр. 5) > из них (из гр. 14): > дети-инвалиды > 16.0	Из общей численности обученных (из гр. 5) > из них (из гр. 14): > инвалиды > 15.0	Из общей численности обученных (из гр. 5) > инвалиды (кроме учтенных в гр. 15) > 17.0	Из общей численности обученных (из гр. 5) > лица с ограничен-ными возмож-ностями здоровья > 14.0	Из общей численности обученных (из гр. 5) > прошли ускоренное обучение по индивидуаль-ным учебным планам > 13.0
Курская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Экспедитор / 1.0 / 141.0 / 27770.0	34.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Электромонтажник по освещению и осветительным сетям / 1.0 / 148.0 / 19806.0	0.0	0.0	0.0	0.0	13.0	16.0	29.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Электромонтажник по силовым сетям и электрооборудованию / 1.0 / 151.0 / 19812.0	44.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Электромонтер контактной сети / 1.0 / 81.0 / nan	0.0	0.0	5.0	0.0	26.0	0.0	31.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Электромонтер охранно-пожарной сигнализации / 1.0 / 13.0 / 19832.0	0.0	0.0	0.0	0.0	31.0	0.0	31.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Электромонтер по обслуживанию подстанций / 1.0 / 43.0 / 19842.0	0.0	0.0	0.0	12.0	0.0	0.0	12.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Электромонтер по обслуживанию электроустановок / 1.0 / 14.0 / 19850.0	17.0	0.0	18.0	0.0	6.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Электромонтер по ремонту и обслуживанию электрооборудования / 1.0 / 174.0 / 19861.0	0.0	0.0	0.0	6.0	16.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Электромонтер тяговой подстанции / 1.0 / 83.0 / nan	0.0	0.0	31.0	0.0	0.0	0.0	31.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
Курская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Младшая медицинская сестра по уходу за больными / 1.0 / 83.0 / 24232.0	50.0	0.0	0.0	8.0	23.0	0.0	81.0	0.0	79.0	0.0	1.0	0.0	1.0	0.0
Курская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Программы профессиональной подготовки по профессиям рабочих, должностям служащих - всего / 1.0 / 0.0 / 0.0	64.0	0.0	0.0	8.0	23.0	0.0	95.0	0.0	85.0	0.0	1.0	0.0	1.0	0.0
Курская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Слесарь-электрик по ремонту электрооборудования / 1.0 / 236.0 / 18590.0	8.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Токарь / 1.0 / 147.0 / 19149.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Курская область	Частные; Заочная	Агент коммерческий / 1.0 / 3.0 / 20004.0	0.0	0.0	0.0	0.0	42.0	0.0	42.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0
Курская область	Частные; Заочная	Кассир / 1.0 / 52.0 / 23369.0	0.0	0.0	0.0	0.0	40.0	0.0	40.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0
Курская область	Частные; Заочная	Контролер-кассир / 1.0 / 175.2 / nan	0.0	0.0	0.0	0.0	9.0	0.0	9.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
Курская область	Частные; Заочная	Программы профессиональной подготовки по профессиям рабочих, должностям служащих - всего / 1.0 / 0.0 / 0.0	0.0	0.0	0.0	0.0	109.0	0.0	109.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0
Курская область	Частные; Заочная	Продавец непродовольственных товаров / 1.0 / 207.2 / nan	0.0	0.0	0.0	0.0	9.0	0.0	9.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
Курская область	Частные; Заочная	Продавец продовольственных товаров / 1.0 / 207.3 / nan	0.0	0.0	0.0	0.0	9.0	0.0	9.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
Курская область	Частные; Очная	Кассир / 1.0 / 52.0 / 23369.0	0.0	0.0	0.0	0.0	22.0	0.0	22.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
Курская область	Частные; Очная	Контролер-кассир / 1.0 / 175.2 / nan	0.0	0.0	0.0	0.0	17.0	0.0	17.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
Курская область	Частные; Очная	Повар / 1.0 / 205.0 / 16675.0	0.0	0.0	0.0	0.0	51.0	0.0	51.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0
Курская область	Частные; Очная	Программы профессиональной подготовки по профессиям рабочих, должностям служащих - всего / 1.0 / 0.0 / 0.0	0.0	0.0	0.0	0.0	132.0	0.0	132.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0
Курская область	Частные; Очная	Продавец непродовольственных товаров / 1.0 / 207.2 / nan	0.0	0.0	0.0	0.0	21.0	0.0	21.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0
Курская область	Частные; Очная	Продавец продовольственных товаров / 1.0 / 207.3 / nan	0.0	0.0	0.0	0.0	21.0	0.0	21.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Егерь / 1.0 / 175.18 / nan	17.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Облицовщик-плиточник / 1.0 / 119.0 / 15220.0	21.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Оператор машинного доения / 1.0 / 16.0 / 15699.0	17.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Программы профессиональной подготовки по профессиям рабочих, должностям служащих - всего / 1.0 / 0.0 / 0.0	74.0	0.0	0.0	15.0	0.0	1.0	90.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Рабочий зеленого хозяйства / 1.0 / 34.1 / nan	18.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Слесарь по ремонту сельскохозяйственных машин и оборудования / 1.0 / 230.0 / 18545.0	0.0	0.0	0.0	11.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Слесарь по эксплуатации и ремонту газового оборудования / 1.0 / 7.0 / 18554.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Электромонтер по ремонту и обслуживанию электрооборудования / 1.0 / 174.0 / 19861.0	0.0	0.0	0.0	4.0	0.0	1.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Аппаратчик синтеза / 1.0 / 67.0 / 10949.0	11.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Бармен / 1.0 / 199.0 / 11176.0	32.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	23.0	0.0	0.0	0.0	1.0	0.0
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Вальщик леса / 1.0 / 7.0 / 11359.0	22.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Водитель автомобиля / 1.0 / 175.11 / nan	209.0	0.0	0.0	25.0	33.0	0.0	267.0	0.0	26.0	0.0	0.0	1.0	0.0	0.0
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Водитель погрузчика / 1.0 / 11.0 / 11453.0	0.0	0.0	0.0	18.0	31.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Вожатый / 1.0 / 84.1 / nan	0.0	0.0	0.0	0.0	158.0	0.0	158.0	0.0	131.0	0.0	3.0	0.0	3.0	0.0
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Егерь / 1.0 / 175.18 / nan	14.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
